regime,sigma_s,xi,snr_db,aber_system,aber_system_quad,ref_spread_percent,floor_fast,floor_quad,resolved,f_H_mass,E_H_numeric,E_H_analytic,A0
strong,0.1,1.548,40,2.15597111e-06,2.15590399e-06,0.003113,3.726988e-19,1.171194e-18,1,1.000010,0.589019,0.589015,5.217598e-02
strong,0.1,1.548,42,3.28002442e-07,3.27992798e-07,0.002940,1.762504e-18,1.737735e-18,1,1.000010,0.589019,0.589015,5.217598e-02
strong,0.1,1.548,44,4.35493934e-08,4.35481851e-08,0.002775,1.527681e-19,0.000000e+00,1,1.000010,0.589019,0.589015,5.217598e-02
strong,0.1,1.548,46,5.08041370e-09,5.08028064e-09,0.002619,3.362638e-20,2.059378e-18,1,1.000010,0.589019,0.589015,5.217598e-02
strong,0.1,1.548,48,5.24464178e-10,5.24451211e-10,0.002472,0.000000e+00,2.073848e-20,1,1.000010,0.589019,0.589015,5.217598e-02
strong,0.1,1.967,16,2.65916224e-01,2.65902059e-01,0.005327,2.491682e-51,1.401409e-19,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,18,2.19678533e-01,2.19666995e-01,0.005252,5.572282e-67,1.068453e-19,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,20,1.71161532e-01,1.71152721e-01,0.005148,4.119983e-20,2.853937e-19,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,22,1.23886258e-01,1.23880046e-01,0.005015,1.687693e-21,8.102427e-19,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,24,8.19340169e-02,8.19300415e-02,0.004852,1.414934e-19,5.107761e-160,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,26,4.86885758e-02,4.86863079e-02,0.004658,5.977052e-19,5.667552e-226,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,28,2.55871650e-02,2.55860315e-02,0.004430,3.153262e-19,3.623630e-19,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,30,1.17292359e-02,1.17287454e-02,0.004181,3.864243e-19,4.330810e-19,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,32,4.63934920e-03,4.63916728e-03,0.003921,7.683000e-19,0.000000e+00,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,34,1.57150770e-03,1.57145025e-03,0.003655,5.782446e-19,1.575657e-22,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,36,4.53978432e-04,4.53963029e-04,0.003393,1.837348e-19,0.000000e+00,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,38,1.11722355e-04,1.11718850e-04,0.003138,0.000000e+00,1.237575e-21,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,40,2.34589574e-05,2.34582793e-05,0.002890,0.000000e+00,2.647683e-20,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,42,4.21842118e-06,4.21830939e-06,0.002650,0.000000e+00,2.921580e-22,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,44,6.53107900e-07,6.53092091e-07,0.002421,3.733826e-21,0.000000e+00,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,46,8.76288302e-08,8.76268983e-08,0.002205,2.465587e-20,3.258721e-19,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,1.967,48,1.02638219e-08,1.02636164e-08,0.002002,1.366521e-18,3.179867e-19,1,1.000008,0.410794,0.410791,3.231021e-02
strong,0.1,2.511,16,3.35467303e-01,3.35448659e-01,0.005558,1.100186e-19,4.606090e-44,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,18,2.97988332e-01,2.97971802e-01,0.005547,3.715102e-39,4.081241e-55,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,20,2.54993648e-01,2.54979579e-01,0.005517,1.361683e-19,7.307003e-19,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,22,2.07809751e-01,2.07798383e-01,0.005471,7.479437e-65,3.729890e-19,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,24,1.59068812e-01,1.59060216e-01,0.005404,1.999381e-19,4.121198e-19,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,26,1.12557209e-01,1.12551233e-01,0.005309,5.204773e-19,2.197180e-124,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,28,7.23748483e-02,7.23710995e-02,0.005180,3.271820e-163,3.644901e-175,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,30,4.15693469e-02,4.15672574e-02,0.005026,4.706961e-20,2.281790e-270,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,32,2.09910237e-02,2.09900043e-02,0.004856,2.131810e-18,2.460995e-20,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,34,9.19453082e-03,9.19410128e-03,0.004672,0.000000e+00,0.000000e+00,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,36,3.45791040e-03,3.45775539e-03,0.004483,6.490707e-19,0.000000e+00,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,38,1.10910314e-03,1.10905553e-03,0.004293,9.512507e-19,0.000000e+00,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,40,3.02408032e-04,3.02395631e-04,0.004100,0.000000e+00,0.000000e+00,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,42,7.00842054e-05,7.00814674e-05,0.003907,0.000000e+00,0.000000e+00,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,44,1.38398626e-05,1.38393483e-05,0.003716,0.000000e+00,1.162401e-18,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,46,2.33941257e-06,2.33932992e-06,0.003533,2.279048e-19,0.000000e+00,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,2.511,48,3.40559697e-07,3.40548263e-07,0.003357,1.047005e-18,0.000000e+00,1,1.000007,0.273791,0.273790,1.982581e-02
strong,0.1,3.104,16,3.84243462e-01,3.84222043e-01,0.005574,6.926497e-20,1.370362e-32,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,18,3.56090280e-01,3.56070342e-01,0.005599,1.426735e-19,1.057420e-40,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,20,3.22273389e-01,3.22255310e-01,0.005610,6.429888e-38,2.941219e-19,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,22,2.82644554e-01,2.82628692e-01,0.005612,2.913281e-19,1.505119e-56,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,24,2.37833988e-01,2.37820665e-01,0.005602,4.722642e-53,1.360043e-19,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,26,1.89635119e-01,1.89624560e-01,0.005568,1.358469e-19,6.471529e-79,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,28,1.41169282e-01,1.41161515e-01,0.005501,2.588121e-19,7.806531e-20,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,30,9.64959341e-02,9.64907091e-02,0.005415,8.437872e-142,3.474238e-20,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,32,5.95162038e-02,5.95130420e-02,0.005312,4.600810e-187,5.271451e-203,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,34,3.25634972e-02,3.25618057e-02,0.005194,3.281471e-236,5.105833e-20,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,36,1.55661412e-02,1.55653521e-02,0.005069,4.207939e-22,1.302555e-20,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,38,6.42091844e-03,6.42060131e-03,0.004939,2.783274e-19,0.000000e+00,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,40,2.26510146e-03,2.26499270e-03,0.004801,0.000000e+00,1.105803e-18,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,42,6.79717669e-04,6.79686026e-04,0.004655,1.871704e-20,2.647510e-19,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,44,1.73172128e-04,1.73164325e-04,0.004506,0.000000e+00,1.597161e-21,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,46,3.74963133e-05,3.74946790e-05,0.004359,4.546372e-19,0.000000e+00,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.104,48,6.92423021e-06,6.92393839e-06,0.004214,1.235076e-21,0.000000e+00,1,1.000007,0.188065,0.188064,1.297396e-02
strong,0.1,3.912,16,4.23504346e-01,4.23481408e-01,0.005416,2.766652e-19,2.671964e-19,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,18,4.04250079e-01,4.04228030e-01,0.005454,2.415581e-19,4.221631e-26,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,20,3.80501654e-01,3.80480818e-01,0.005476,4.976864e-21,9.014533e-32,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,22,3.51552110e-01,3.51532818e-01,0.005488,1.404578e-20,1.135047e-20,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,24,3.16879632e-01,3.16862260e-01,0.005482,4.601511e-20,7.840930e-58,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,26,2.76421682e-01,2.76406641e-01,0.005442,5.947726e-42,2.831495e-58,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,28,2.30953367e-01,2.30941002e-01,0.005354,8.464323e-54,2.258544e-19,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,30,1.82461096e-01,1.82451550e-01,0.005231,4.324247e-19,5.803342e-20,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,32,1.34249688e-01,1.34242872e-01,0.005077,9.058975e-20,1.584010e-22,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,34,9.04496338e-02,9.04452131e-02,0.004888,5.126053e-140,7.360529e-141,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,36,5.48298259e-02,5.48272650e-02,0.004671,4.911035e-260,2.203369e-19,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,38,2.94035694e-02,2.94022672e-02,0.004429,2.116894e-20,1.716559e-250,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,40,1.37426324e-02,1.37420605e-02,0.004161,0.000000e+00,7.101827e-19,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,42,5.53136602e-03,5.53115207e-03,0.003868,4.849634e-19,0.000000e+00,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,44,1.90119207e-03,1.90112440e-03,0.003559,0.000000e+00,1.426425e-19,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,46,5.55349824e-04,5.55331801e-04,0.003245,1.402929e-20,7.612843e-19,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,3.912,48,1.37670246e-04,1.37666209e-04,0.002932,5.688307e-19,5.854199e-19,1,1.000006,0.122673,0.122672,8.167981e-03
strong,0.1,4.888,16,4.49566952e-01,4.49542900e-01,0.005350,7.780732e-19,5.151836e-20,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,18,4.36709437e-01,4.36685649e-01,0.005447,8.051276e-20,7.480076e-20,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,20,4.20656288e-01,4.20632966e-01,0.005544,2.025468e-19,3.172154e-19,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,22,4.00722704e-01,4.00700067e-01,0.005649,1.047381e-19,5.376916e-20,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,24,3.76174965e-01,3.76153304e-01,0.005758,4.924498e-28,9.854507e-35,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,26,3.46321805e-01,3.46301528e-01,0.005855,7.476147e-29,1.232333e-20,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,28,3.10693232e-01,3.10674796e-01,0.005934,6.501056e-34,1.375132e-54,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,30,2.69334116e-01,2.69317896e-01,0.006022,6.874506e-47,5.026319e-21,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,32,2.23193345e-01,2.23179658e-01,0.006132,4.591513e-19,1.817974e-19,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,34,1.74476920e-01,1.74465985e-01,0.006267,8.053435e-76,1.023040e-18,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,36,1.26679915e-01,1.26671758e-01,0.006439,3.798376e-21,3.783073e-19,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,38,8.39745165e-02,8.39689329e-02,0.006649,6.926459e-20,4.207292e-148,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,40,4.99361599e-02,4.99327193e-02,0.006890,2.563434e-19,1.680407e-199,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,42,2.61973537e-02,2.61954812e-02,0.007148,1.117657e-266,3.220919e-19,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,44,1.19499064e-02,1.19490199e-02,0.007419,6.032166e-21,1.606090e-20,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,46,4.68573481e-03,4.68537395e-03,0.007701,7.353981e-19,9.935089e-20,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.1,4.888,48,1.56709977e-03,1.56697458e-03,0.007989,1.505849e-19,0.000000e+00,1,1.000006,0.080345,0.080346,5.231769e-03
strong,0.2,0.500,16,2.85305128e-01,2.01944894e-01,29.217924,8.227292e-172,9.948269e-197,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,18,2.46623581e-01,1.73907088e-01,29.484810,3.033046e-221,1.361858e-226,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,20,2.06419187e-01,1.44877125e-01,29.814119,6.073887e-295,5.904761e-274,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,22,1.66612428e-01,1.16272309e-01,30.213904,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,24,1.29240982e-01,8.95753309e-02,30.691233,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,26,9.60850446e-02,6.60566398e-02,31.251903,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,28,6.83424505e-02,4.65409711e-02,31.900348,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,30,4.64651704e-02,3.12990897e-02,32.639675,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,32,3.01980865e-02,2.00902486e-02,33.471783,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,34,1.87761474e-02,1.23176188e-02,34.397518,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,36,1.11856037e-02,7.22401519e-03,35.416851,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,38,6.39758645e-03,4.06060856e-03,36.529055,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,40,3.52143176e-03,2.19269472e-03,37.732864,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,42,1.87033189e-03,1.14040629e-03,39.026528,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,44,9.61218509e-04,5.72811114e-04,40.407815,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,46,4.79351705e-04,2.78628261e-04,41.873940,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.500,48,2.32607854e-04,1.31605853e-04,43.421578,0.000000e+00,0.000000e+00,1,0.999998,0.400580,0.400589,1.251839e-01
strong,0.2,0.789,16,3.19876532e-01,3.19627136e-01,0.077966,3.999252e-72,1.490392e-71,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,18,2.81463306e-01,2.81241909e-01,0.078659,4.630440e-96,9.731434e-114,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,20,2.38870098e-01,2.38680025e-01,0.079572,1.233677e-122,6.128230e-126,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,22,1.93883905e-01,1.93727315e-01,0.080765,3.576366e-162,7.782115e-21,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,24,1.49150359e-01,1.49027589e-01,0.082313,2.381960e-20,4.235165e-22,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,26,1.07751310e-01,1.07660498e-01,0.084279,1.640600e-261,7.416825e-20,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,28,7.24701249e-02,7.24072674e-02,0.086736,1.217254e-21,1.465723e-20,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,30,4.50305682e-02,4.49901432e-02,0.089773,0.000000e+00,6.347178e-22,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,32,2.56907553e-02,2.56667400e-02,0.093479,1.073498e-19,0.000000e+00,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,34,1.33972738e-02,1.33841518e-02,0.097945,8.489684e-20,0.000000e+00,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,36,6.36854940e-03,6.36197233e-03,0.103274,1.540513e-19,0.000000e+00,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,38,2.75670149e-03,2.75368080e-03,0.109576,3.103551e-20,0.000000e+00,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,40,1.08704780e-03,1.08577621e-03,0.116977,0.000000e+00,0.000000e+00,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,42,3.91147876e-04,3.90656568e-04,0.125607,0.000000e+00,1.554905e-19,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,44,1.28771266e-04,1.28596622e-04,0.135623,1.508220e-19,2.597465e-20,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,46,3.89186167e-05,3.88613250e-05,0.147209,0.000000e+00,0.000000e+00,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.789,48,1.08407397e-05,1.08233320e-05,0.160577,5.379905e-20,0.000000e+00,1,1.000006,0.308231,0.308230,5.021007e-02
strong,0.2,0.992,16,3.48482075e-01,3.48468721e-01,0.003832,2.444413e-42,1.495499e-20,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,18,3.13853155e-01,3.13841172e-01,0.003818,2.185561e-20,4.532845e-64,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,20,2.73923687e-01,2.73913304e-01,0.003791,7.011135e-20,3.071285e-80,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,22,2.29654993e-01,2.29646383e-01,0.003749,6.639239e-104,2.100144e-19,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,24,1.83062465e-01,1.83055701e-01,0.003695,2.035261e-19,3.015606e-21,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,26,1.37162022e-01,1.37157062e-01,0.003616,2.909526e-21,1.205243e-19,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,28,9.54498048e-02,9.54464575e-02,0.003507,6.924161e-21,3.777328e-21,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,30,6.09692199e-02,6.09671607e-02,0.003377,6.473308e-286,7.167667e-285,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,32,3.53637050e-02,3.53625613e-02,0.003234,3.171006e-21,0.000000e+00,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,34,1.84561814e-02,1.84556129e-02,0.003080,4.252960e-20,1.387103e-19,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,36,8.60551867e-03,8.60526714e-03,0.002923,2.551307e-19,1.921030e-19,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,38,3.56728609e-03,3.56718740e-03,0.002767,1.357325e-19,8.907114e-20,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,40,1.31110640e-03,1.31107212e-03,0.002615,8.473345e-20,0.000000e+00,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,42,4.26915407e-04,4.26904894e-04,0.002463,0.000000e+00,1.416529e-21,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,44,1.23265467e-04,1.23262615e-04,0.002313,0.000000e+00,0.000000e+00,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,46,3.16313552e-05,3.16306690e-05,0.002169,0.000000e+00,5.889266e-19,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,0.992,48,7.23779786e-06,7.23765076e-06,0.002032,2.509689e-19,0.000000e+00,1,1.000012,0.252032,0.252030,3.175879e-02
strong,0.2,1.548,16,4.08649082e-01,4.08628779e-01,0.004968,2.620075e-19,9.627548e-20,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,18,3.85953960e-01,3.85934664e-01,0.004999,1.256735e-19,1.148104e-35,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,20,3.58243863e-01,3.58225893e-01,0.005016,1.104447e-19,1.038603e-19,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,22,3.24969681e-01,3.24953359e-01,0.005023,2.978179e-19,6.025452e-57,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,24,2.85981091e-01,2.85966753e-01,0.005013,9.084431e-46,3.906131e-59,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,26,2.41871824e-01,2.41859797e-01,0.004973,1.825534e-67,2.818171e-73,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,28,1.94337261e-01,1.94327759e-01,0.004889,2.763415e-19,5.077955e-19,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,30,1.46326075e-01,1.46319085e-01,0.004777,5.681593e-20,6.889997e-20,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,32,1.01689944e-01,1.01685226e-01,0.004639,1.227076e-176,8.265340e-19,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,34,6.41986482e-02,6.41957750e-02,0.004476,8.445136e-20,3.445836e-19,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,36,3.62535305e-02,3.62519732e-02,0.004296,2.263310e-19,4.903457e-19,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,38,1.80591177e-02,1.80583769e-02,0.004102,9.003762e-19,8.114571e-19,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,40,7.84421099e-03,7.84390532e-03,0.003897,1.226565e-18,3.627832e-21,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,42,2.94550551e-03,2.94539721e-03,0.003677,0.000000e+00,2.983052e-19,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,44,9.50858332e-04,9.50825533e-04,0.003449,0.000000e+00,9.760274e-20,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,46,2.63197981e-04,2.63189502e-04,0.003222,0.000000e+00,8.314503e-19,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.548,48,6.24683992e-05,6.24665275e-05,0.002996,3.002853e-19,0.000000e+00,1,1.000010,0.147222,0.147221,1.304110e-02
strong,0.2,1.967,16,4.35765571e-01,4.35743143e-01,0.005147,1.002225e-19,1.916764e-19,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,18,4.19489790e-01,4.19467952e-01,0.005206,2.437229e-19,2.806885e-19,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,20,3.99295501e-01,3.99274518e-01,0.005255,8.586865e-24,6.135606e-21,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,22,3.74455248e-01,3.74435402e-01,0.005300,3.295417e-20,6.580290e-35,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,24,3.44297033e-01,3.44278666e-01,0.005335,3.132855e-32,1.663032e-45,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,26,3.08390089e-01,3.08373620e-01,0.005340,2.134392e-39,2.284638e-20,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,28,2.66842310e-01,2.66828151e-01,0.005306,1.032705e-19,4.191717e-62,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,30,2.20681697e-01,2.20670115e-01,0.005248,4.148576e-19,9.100037e-20,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,32,1.72179986e-01,1.72171082e-01,0.005171,1.087477e-20,5.481781e-19,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,34,1.24836860e-01,1.24830529e-01,0.005071,1.433533e-133,9.468568e-19,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,36,8.27333665e-02,8.27292673e-02,0.004955,2.367650e-20,1.830422e-19,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,38,4.92823050e-02,4.92799284e-02,0.004822,4.737381e-233,9.697527e-20,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,40,2.59699000e-02,2.59686871e-02,0.004670,3.063252e-20,3.893968e-19,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,42,1.19403015e-02,1.19397650e-02,0.004494,1.061912e-18,1.048235e-18,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,44,4.73788330e-03,4.73767966e-03,0.004298,3.956128e-19,3.080233e-19,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,46,1.61019654e-03,1.61013064e-03,0.004093,4.774190e-19,5.323997e-21,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,1.967,48,4.66719942e-04,4.66701828e-04,0.003881,0.000000e+00,7.968148e-21,1,1.000008,0.102690,0.102689,8.076880e-03
strong,0.2,2.511,16,4.56952050e-01,4.56928761e-01,0.005097,1.390524e-18,5.896426e-20,1,1.000007,0.068446,0.068445,4.956299e-03
strong,0.2,2.511,18,4.45960955e-01,4.45937845e-01,0.005182,7.030788e-19,7.366810e-20,1,1.000007,0.068446,0.068445,4.956299e-03
strong,0.2,2.511,20,4.32202629e-01,4.32179873e-01,0.005265,1.859291e-19,1.034555e-19,1,1.000007,0.068446,0.068445,4.956299e-03
strong,0.2,2.511,22,4.15051275e-01,4.15029076e-01,0.005349,9.275139e-20,4.800791e-19,1,1.000007,0.068446,0.068445,4.956299e-03
strong,0.2,2.511,24,3.93803232e-01,3.93781865e-01,0.005426,2.448928e-19,2.515875e-19,1,1.000007,0.068446,0.068445,4.956299e-03
